"NOGA";"Canton";"1995 Q3";"1995 Q4";"1996 Q1";"1996 Q2";"1996 Q3";"1996 Q4";"1997 Q1";"1997 Q2";"1997 Q3";"1997 Q4";"1998 Q1";"1998 Q2";"1998 Q3";"1998 Q4";"1999 Q1";"1999 Q2";"1999 Q3";"1999 Q4";"2000 Q1";"2000 Q2";"2000 Q3";"2000 Q4";"2001 Q1";"2001 Q2";"2001 Q3";"2001 Q4";"2002 Q1";"2002 Q2";"2002 Q3";"2002 Q4";"2003 Q1";"2003 Q2";"2003 Q3";"2003 Q4";"2004 Q1";"2004 Q2";"2004 Q3";"2004 Q4";"2005 Q1";"2005 Q2";"2005 Q3";"2005 Q4";"2006 Q1";"2006 Q2";"2006 Q3";"2006 Q4";"2007 Q1";"2007 Q2";"2007 Q3";"2007 Q4";"2008 Q1";"2008 Q2";"2008 Q3";"2008 Q4";"2009 Q1";"2009 Q2";"2009 Q3";"2009 Q4";"2010 Q1";"2010 Q2";"2010 Q3";"2010 Q4";"2011 Q1";"2011 Q2";"2011 Q3";"2011 Q4";"2012 Q1";"2012 Q2";"2012 Q3";"2012 Q4";"2013 Q1";"2013 Q2";"2013 Q3";"2013 Q4";"2014 Q1";"2014 Q2";"2014 Q3";"2014 Q4";"2015 Q1";"2015 Q2";"2015 Q3";"2015 Q4";"2016 Q1";"2016 Q2";"2016 Q3";"2016 Q4";"2017 Q1";"2017 Q2";"2017 Q3";"2017 Q4";"2018 Q1";"2018 Q2";"2018 Q3";"2018 Q4";"2019 Q1";"2019 Q2";"2019 Q3";"2019 Q4";"2020 Q1";"2020 Q2";"2020 Q3";"2020 Q4";"2021 Q1";"2021 Q2";"2021 Q3"
"78";"SH";85.431654676259;98.3962829736231;101.134873595621;130.459719876751;150.601775475217;150.254796163075;157.553293980277;190.150092423361;210.042062882652;202.113309352515;206.294098709678;243.398652431018;265.116230014742;253.971822541955;255.141980349363;294.445386668759;318.490246572278;305.830335731409;309.525295755664;359.408115849054;382.894965754691;357.688848920859;353.760310172773;394.25022798595;408.913207932907;379.552607913665;358.385395017424;371.608041068528;360.478853804911;311.432104316542;281.389088801027;293.196652763691;286.367201072168;243.311600719429;215.685079124313;229.312391404165;222.406478580064;175.191097122312;144.361542573151;164.5525113211;169.227777068073;133.785279468743;126.228250904825;183.362796974985;208.988427139961;172.523519645828;159.305469751076;210.259547407991;236.520611314237;211.261759822925;211.232939703906;276.644106707098;296.637548836677;249.999999999995;236.455159150324;288.18238387806;319.932886506652;311.676077743317;325.34463887621;401.17364020346;441.506052972702;414.309015480371;410.734586675737;474.835582270169;499.23630394728;457.000000000002;440.534559662111;471.720940323635;474.032051531187;413.700000000016;385.752261976978;444.921089306419;482.212540418394;453.500000000008;452.81173929297;524.751221761924;563.730078703709;523.800000000005;491.391352287174;530.924933056843;521.349848077795;476.80000000001;426.233326790887;472.057230874979;494.452509459806;454.900000000019;422.440550728945;468.654479528152;475.086327289577;431.600000000003;434.899937434868;489.902866892581;506.695757880152;486.100000000024;488.649186856737;528.654242111154;567.371529197573;540.399999999985;500.945604610495;501.495276941852;574.185745416215;499.055027578431;492.165636698874;639.481518849909;634.269491295411
"79";"SH";64.150678401983;64.6014328107336;65.220055661503;65.2673235675946;65.9900134245799;66.4044504457349;66.9372675353689;67.6021647445828;68.3519061921041;68.2074680807356;68.616451953531;69.0275017352196;70.0760607205054;70.0104857157354;70.4516876340555;70.8760924452003;71.6116296567782;71.8135033507353;72.2545533727667;73.1170752235802;73.7079784067696;73.6165209857366;73.849904991659;75.4020980126062;75.3193331559116;74.3055723112157;73.7638503335087;74.0442724197218;73.650603821973;71.6527247081256;71.450431248533;70.1819511494812;69.6934709619554;68.9998771050342;68.5166175660346;68.1216155990745;67.5311800762279;66.3470295019458;65.4032155931886;65.1836908806002;64.9371451726001;64.4368997217975;64.5698802095651;64.4670245005809;65.2041551296208;64.7549234104815;64.8279621686213;64.76499202087;65.3150331683043;65.0729470991658;65.0693693301302;65.2860257613908;66.8188679406647;65.3909707878452;66.0526810699577;67.5325348721865;69.5416593682344;71.1195066922067;72.9385609965602;75.3675580862189;77.9074908543714;78.9315514435296;80.2469036017534;83.2353324507245;85.7236065661509;83.0000000000016;82.571618613586;83.3287972696248;84.1218969112644;81.7000000000017;81.9238951077495;83.0656431518689;85.443046805577;83.0000000000031;84.5416564769245;89.6130431343501;93.877541112044;94.9000000000032;98.5856422012447;101.785452434699;104.189871272722;100.700000000003;98.9189187598566;99.0938638254616;96.8611151136322;93.8999999999997;91.0006608514469;88.1993547865376;89.1307148107212;86.8000000000013;87.0528591545764;89.6566868469465;92.4857167706935;94.2000000000014;94.0975212166874;93.3858370500677;92.0442363925137;89.4000000000029;89.3677469344612;89.1818031247851;88.7593368344697;85.4108822118664;84.9613551108788;85.6797188433988;86.8390577277097
"80";"SH";41.7556801416347;42.1561670109218;42.6471661823105;42.7844217336269;43.371310817978;43.7581144880695;44.2165333340079;44.7559073442672;45.3485097604176;45.3600619652;45.7360450626482;46.1137265585793;46.903258207512;46.9620094423347;47.3507206738308;47.7285548344873;48.3144453121686;48.5639569195021;48.9833462873877;49.674450643962;50.1648639926353;50.1659043966391;50.3161455224739;51.1158387588746;50.4971666149577;48.777331071186;46.7283041590896;44.775464637673;42.140719881295;38.4171953379276;36.0246410309333;33.0403891290646;30.6150013005203;28.0570596047001;25.5881009407274;23.1566656755252;20.604361261333;17.696923871444;15.0022132958292;12.9451984130524;11.1453401662539;9.56320221541752;8.88399618680423;8.38708531311315;8.61945617064626;8.10872279095684;7.8198814930951;7.36105708393742;7.26224208346063;6.65424336663818;6.25929238755886;6.02538388954968;6.62130624322177;5.19976394214;4.96508072877202;5.13618422400612;5.54498794314113;5.56793474801098;5.63614916391762;6.05568864454602;6.57022824345357;6.19633530082933;6.20107100359019;7.4793611738659;8.62660048874813;6.60000000009598;6.33425060290596;7.02188268191117;7.83970078600156;6.60000000006307;7.05147488428316;7.88834912199427;9.12460521809875;6.60000000005705;5.80780253495571;6.81451801273579;7.13208564309703;5.50000000002795;6.09409849434415;6.85187500791456;7.58192199155556;5.00000000008555;4.13475309908111;5.01594993088158;4.70033100065467;4.19999999996431;3.95271405949727;3.66700919249338;5.38378323815432;4.19999999999337;3.5548717507392;3.83219365640312;4.16575952080395;4.20000000007161;4.00859246767305;4.1571980793867;4.43070171672571;4.20000000001367;4.19848475532379;4.18974914010408;4.16990173049189;4.01259178177847;3.99147305891321;4.02522169064245;4.07968727581159
"81";"SH";416.024740168131;419.008883873977;423.447245033275;423.765769764343;428.321950417678;430.945458697366;434.362006602614;438.767167744721;443.761975513312;442.882033520755;445.45206763373;448.039114338088;454.933459544336;454.818608344146;457.687903372883;460.545212661626;465.436203890721;466.755183167536;469.645254783722;475.142953921035;478.958679154348;478.691757990925;480.941520173605;492.474965026957;494.451566454167;491.988751268449;495.569836307209;505.960956423088;512.764073129595;509.366999908384;516.689880804943;517.025205544498;522.50933909412;526.745248548319;532.404094395635;538.547952827751;543.306177223223;544.123497188255;546.456816960813;553.258345679301;559.49128215802;563.460343314764;570.548432578732;575.643257498532;586.022658102536;588.672981901001;594.322084417299;599.357407423025;608.879327994386;613.885620487237;621.044203237861;629.131486558192;644.390679919815;639.09825907347;647.723477482478;660.3006318343;675.248275201225;687.849159826078;705.172357425579;728.111715822013;752.625392036259;767.083889695263;780.579496191892;804.486990380335;825.219533066771;811.2;807.65508528802;811.238570442874;816.993675630071;807.099999999998;825.888696206934;853.6873303454;887.244782283149;882.800000000001;891.492061892971;914.468703540004;925.063825935007;905.699999999998;887.143690226761;861.538987301557;834.986406054231;782.399999999999;764.546953960052;772.861089592958;774.027014042074;777.2;789.451265465267;803.230533956578;836.070902102423;835.399999999995;826.428345951647;822.125182253715;818.308328773048;815.399999999996;821.615399205245;834.631224775938;848.930808936993;857.100000000004;856.790781851505;855.008092374174;850.957803141185;818.855337178845;814.545609234141;821.432740723435;832.547610496845
"82";"SH";27.8430310281324;28.0430528027596;28.2079873719692;28.2280022478622;28.5985705203229;28.8431399012693;29.1026852865263;29.3977940625006;29.7181357974489;29.6432269997796;29.8169277830409;29.996914375796;30.4619762250593;30.4433140982901;30.6470474463252;30.8418861858545;31.1662903370236;31.243401196801;31.4063298877744;31.7579928073785;32.0206042521688;32.043488295309;32.3015511663387;33.3488917142471;34.0283822607852;34.8217907448819;36.5727309494137;39.1542776482596;41.6798867000656;43.5347392476517;46.0018733052746;47.9031743703584;50.1102056439719;52.2476877504207;54.5562404380156;56.914091866544;59.1308190331308;60.9606362531916;62.6850007680033;64.2627563000257;65.0621760514846;64.6002632368892;62.7600948107314;59.7910193251999;56.6852463226507;53.0199256633859;50.0027918953697;47.1340238140049;44.5495568913325;41.4395880898822;38.0399889967121;34.7583521201922;32.4965973562847;29.8592505163778;29.6561355266156;30.6982590261312;32.3409009115318;33.6963596991664;34.5883393859034;35.3963681248129;36.0796250688672;36.0790476104416;36.3302765891079;37.4936003423017;38.6791558029475;37.9000000000005;38.549706262664;39.9993123085657;41.6259285950876;41.9000000000013;43.2928666583665;44.7066314566151;45.9075750576144;43.8000000000021;41.6929630711332;40.060640558518;37.5761846392696;33.7000000000005;31.5509214447918;30.6607995680483;31.9515340785981;34.5000000000017;43.340992780071;55.7660765597325;67.3187205359839;76.2000000000002;79.9655181542535;80.9774915937339;82.8828032678261;84.5999999999989;90.8245450515098;99.34863575592;107.280687181832;112.000000000003;110.864372183905;105.759089535672;97.6213399755559;86.8000000000015;86.7686849430773;86.5881488952039;86.1779690965532;82.9268968231532;82.4904432172726;83.1879149396745;84.3135370331665
"84";"SH";1162.89339946585;1162.1724723388;1166.89636187292;1171.15223715971;1164.6575233585;1159.2887638306;1161.5855730226;1165.93543376754;1164.6223671753;1156.40505532239;1152.10075160088;1154.95633953865;1159.47254398344;1153.52134681419;1146.56470822472;1149.960788015;1151.38252733745;1150.63763830599;1143.03528788818;1145.30381198807;1140.88940257815;1147.75392979779;1185.90588728963;1128.23666148355;1149.70108195909;1154.12211942007;1175.05966128246;1169.84970848544;1193.46282476491;1188.2460034338;1189.32578839034;1194.22158419197;1211.94997507672;1222.36988744754;1229.94164118672;1230.56937630503;1240.03289627099;1256.49377146127;1270.6254902335;1272.09720896365;1271.90966423101;1285.46463181992;1291.22360709232;1265.27281282961;1280.32595922354;1298.97642121328;1331.47887638965;1349.65946386498;1339.41315000319;1312.48821060664;1344.03380751312;1343.80580146918;1339.82312728157;1326;1326.49075836393;1319.16995913761;1323.99711516488;1321.13916857331;1317.8778585164;1313.20287379276;1323.49907998058;1324.95087145638;1304.18737795077;1331.26285248838;1346.31149639774;1355.3;1365.1990165503;1384.30848144154;1407.17519048495;1408.9;1412.78910036297;1420.95389491942;1408.67779666227;1401.4;1374.64922125149;1371.40368432794;1379.43143463292;1399.9;1405.65976954251;1434.55189822379;1470.42833666669;1494.6;1498.05294576264;1495.09727186226;1489.72114466991;1493.6;1491.93390150045;1515.35978223931;1539.18362956711;1558.1;1550.73659871193;1555.99769265823;1560.57364973339;1568.8;1572.03448955913;1570.12458866091;1595.99437957329;1607.9;1605.89964903368;1609.40342372092;1627.90350966322;1639.17238034758;1652.56121462289;1645.51476683389;1666.13287144641
"85";"SH";1066.7817380857;1076.76718729142;1093.36579577197;1095.60264688802;1108.8973958893;1116.70898411427;1122.51379587192;1124.50106256315;1142.60606088802;1156.65078093713;1162.26820453068;1167.25375818271;1190.07775203771;1196.59257775998;1206.8445435637;1213.23936719328;1221.18964273863;1236.53437458284;1243.84210263171;1249.63819560023;1264.06142763786;1276.47617140569;1286.70938811861;1296.07545654469;1301.81607481093;1306.59646575891;1314.39733588147;1309.93618101853;1309.6635967002;1307.25225270325;1318.93595266343;1307.21619570733;1311.97018333557;1307.90803964758;1287.90686988742;1311.73102151542;1301.99417628054;1308.56382659191;1320.57376691458;1320.63722840581;1310.37207748398;1309.12830781553;1328.95403271168;1306.70781004386;1313.05936066357;1309.41887187702;1300.46774743931;1289.60043013855;1292.49334902825;1309.70943593852;1312.1894940446;1305.35860532519;1299.06982193232;1310;1309.63822835563;1295.92865484178;1303.51774361687;1316.79312473187;1304.04529130648;1304.26196398831;1316.85981452695;1335.57048072928;1337.39273233241;1337.20827876798;1347.84233417557;1357.90000000001;1356.65800344413;1359.32992166119;1364.25145793616;1377;1378.30248226733;1370.92915510366;1397.64842902329;1405.2;1386.46859829806;1366.13178666658;1356.92472538965;1376;1378.15540368947;1385.34268320303;1387.73220443049;1412.5;1412.34385540886;1422.18875368802;1429.91411855585;1448.7;1436.98239977226;1416.81296329234;1414.78620367528;1442.1;1433.30543247123;1444.66377297244;1450.49294486259;1477.6;1470.37496097401;1468.12401146163;1475.67099714448;1514.4;1540.94813655532;1532.27491254859;1526.49383081589;1552.69478218571;1560.95035906893;1550.54697420236;1556.03852142612
"86";"SH";1614.64874281401;1615.54739852513;1608.98622319424;1602.44705290464;1609.56736731872;1619.14202136932;1623.04800557979;1627.59611582532;1632.50424049169;1622.73664421351;1625.76466065496;1631.68755470614;1626.98648865395;1626.3312670577;1618.40822985942;1630.03948027945;1631.2978730696;1629.92588990189;1631.51344780725;1637.10989510169;1641.22548937488;1633.52051274608;1645.70175101025;1617.98529793221;1632.2785551165;1650.29178401371;1656.92020388901;1672.81928315089;1697.68248228434;1706.59300055164;1710.48119402713;1723.15494802853;1754.98726699402;1762.8942170896;1760.48061272963;1789.77404601009;1818.23763443009;1819.19543362754;1836.74623531738;1836.7582778779;1863.05494428642;1856.92739633631;1847.81742025837;1840.51538562503;1845.59741813692;1838.95159755753;1826.81746090724;1828.9492707123;1826.447115131;1820.97579877875;1817.98967174222;1816.0187936082;1815.81622989842;1802.99999999998;1791.39960929986;1787.31923978375;1800.96392049523;1809.62240353908;1798.14241297894;1795.92313421763;1816.56419257148;1839.99375398154;1842.48334558174;1868.30627003476;1869.27929372437;1882.19999999998;1882.48301673937;1887.45650686657;1898.80440963203;1905.29999999997;1906.75682351766;1915.22226371629;1925.88749716965;1934.20000000001;1928.99710770843;1895.79505196958;1945.6103111649;1982.39999999999;1973.76687316925;1967.52551627239;1993.37056928942;1999.99999999999;2006.36381981557;2002.03463309487;2052.41712187902;2079.99999999998;2096.97159467519;2104.71253172924;2143.60379697865;2182.89999999997;2256.46519409652;2299.05148662905;2351.89917085272;2401.60000000001;2386.3110729898;2350.44517401044;2315.41325050378;2305.70000000003;2303.06093999619;2326.80556344944;2355.88440806942;2372.08688391707;2357.90712383241;2336.36888979996;2400.41335819816
"87";"SH";786.393671399594;792.462298850572;795.689988612647;797.886297437852;806.634364043914;816.736808654488;823.964174650059;831.890025950393;840.361034204157;841.01131845841;847.983076185367;856.899547108379;859.929532100925;865.285828262335;868.014951970982;879.539780999635;885.490542767139;889.560338066253;896.903537908329;905.08416845706;913.062442253362;913.834847870173;927.73258762289;916.671056751988;930.791438633508;943.183985801212;949.495536217602;961.537169714139;979.418150580311;987.75700811358;992.519410544853;1003.02308049423;1025.19973008232;1032.33003042596;1032.93412214265;1053.68045685224;1073.75340214454;1076.90305273833;1091.92926036487;1095.80026680045;1117.33475555546;1120.15337182086;1125.18470199107;1133.34510154542;1150.30162174163;1159.4355812139;1165.99783937108;1179.31503009853;1189.76422181974;1198.71779060694;1212.74787383675;1225.89104711187;1238.3260985102;1237.99999999999;1238.28094164711;1240.73236711147;1254.55793136451;1268.32081472059;1277.16405537649;1293.65703490078;1317.76607923001;1332.66208180624;1333.26536632069;1358.47886867317;1395.15673794829;1411.69999999998;1449.90655874011;1478.08380500875;1494.66439934662;1495.39999999999;1493.77287120737;1488.00007125691;1472.06419982099;1449.79999999999;1423.07749710631;1402.91350876243;1397.82656427756;1395.99999999999;1405.44182474108;1417.0987082584;1444.47954473461;1443.89999999998;1451.91554487457;1431.62815281879;1422.28987535949;1413.19999999999;1399.3143443592;1388.95149785419;1399.61628351919;1406.49999999998;1415.21164619624;1406.91623552151;1419.85778014966;1413.8;1415.24905315453;1396.45558423341;1364.6508439774;1339.2;1355.18266130602;1364.94176700823;1377.38247820272;1376.20396150325;1364.30725142294;1362.8069054929;1372.30635352044
"88";"SH";184.310995752714;191.883553562992;197.511483362101;203.972051413669;212.853271078411;222.173784804115;230.342211385099;238.059844280579;246.322700441664;252.464016045266;260.659814524172;269.966825844781;279.05307624964;282.754247286417;287.899760935331;296.998117479698;305.247849479939;313.044478527523;321.287772979901;329.47155686573;337.416550341678;343.334709768683;352.640521801291;356.236133586108;365.495979604618;379.462526545489;392.041480012594;405.530273278151;420.251257302963;433.103099929195;445.284569528929;458.519856587892;474.406923155889;486.743673312813;497.877380106188;513.198831017388;528.379962122042;540.384246696445;555.567052747302;569.396482130726;589.77710710304;612.10585544704;639.967314834177;671.177118241073;705.751615369449;738.070570297961;767.373974658382;797.872741299223;829.239474199164;864.035285148912;906.039206211277;946.5054541254;978.929938076972;989.999999999929;977.413955559966;947.441474627999;906.997647676109;858.61815485166;804.283385038501;750.338440549066;697.268795348883;647.520371161354;597.626543847108;568.118011545767;546.058890390895;530.699999999784;529.554662373254;536.743157304447;552.358480177381;572.099999999861;577.386829108718;578.96636095835;572.289796605506;566.999999999814;563.859437113739;557.177082468177;555.391213629349;568.499999999895;570.217534311809;583.790200251704;603.838235292577;610.199999999729;618.115975676877;612.784538630949;608.949726808716;609.39999999981;610.352730607338;613.786518024838;625.870409593054;633.099999999882;640.108132517179;646.728969398904;654.508977632714;663.599999999864;680.665059142574;692.146609893572;706.122522408869;715.299999999837;730.093011541698;732.690058840217;730.019298188122;744.333172931745;747.448011591963;758.576031151801;761.157796413604
